Industry,Day,Objective,Platform,Amount spent (IDR),Impressions,Reach,Link clicks
Skincare,18/04/2024,OUTCOME_ENGAGEMENT,instagram,32453,1350,1307,5
Skincare,18/04/2024,LINK_CLICKS,instagram,181237,23279,8879,99
Skincare,19/04/2024,LINK_CLICKS,instagram,186816,23923,9402,105
Skincare,19/04/2024,OUTCOME_AWARENESS,instagram,4014,1692,1358,1
Skincare,19/04/2024,OUTCOME_ENGAGEMENT,instagram,118411,20267,19880,48
Skincare,20/04/2024,OUTCOME_ENGAGEMENT,instagram,154100,24190,23072,71
Skincare,20/04/2024,LINK_CLICKS,instagram,188826,25045,9898,90
Skincare,21/04/2024,OUTCOME_ENGAGEMENT,instagram,156577,27761,26135,60
Skincare,21/04/2024,LINK_CLICKS,instagram,190736,26550,10559,119
Skincare,22/04/2024,OUTCOME_ENGAGEMENT,instagram,120741,26193,24928,35
Skincare,22/04/2024,LINK_CLICKS,instagram,178960,24891,10139,104
Skincare,23/04/2024,OUTCOME_AWARENESS,instagram,8270,3487,2535,2
Skincare,23/04/2024,OUTCOME_ENGAGEMENT,instagram,118629,25239,24079,47
Skincare,23/04/2024,LINK_CLICKS,instagram,180994,23109,9901,100
Skincare,24/04/2024,LINK_CLICKS,instagram,182515,25465,9737,98
Skincare,24/04/2024,OUTCOME_AWARENESS,instagram,22473,9497,6997,8
Skincare,24/04/2024,OUTCOME_ENGAGEMENT,instagram,119977,24389,23280,45
Skincare,25/04/2024,OUTCOME_AWARENESS,instagram,21491,9071,6538,5
Skincare,25/04/2024,OUTCOME_ENGAGEMENT,instagram,109820,20939,20295,38
Skincare,25/04/2024,LINK_CLICKS,instagram,188237,24973,9884,113
Skincare,26/04/2024,OUTCOME_AWARENESS,instagram,25139,10620,7358,5
Skincare,26/04/2024,OUTCOME_ENGAGEMENT,instagram,93287,20208,19756,47
Skincare,26/04/2024,LINK_CLICKS,instagram,183026,25518,9938,101
Skincare,27/04/2024,OUTCOME_AWARENESS,instagram,17452,7367,5337,1
Skincare,27/04/2024,OUTCOME_ENGAGEMENT,instagram,95664,20709,19939,47
Skincare,27/04/2024,LINK_CLICKS,instagram,193752,26109,10227,114
Skincare,28/04/2024,LINK_CLICKS,instagram,189242,26717,10504,97
Skincare,28/04/2024,OUTCOME_AWARENESS,instagram,21381,9041,6430,5
Skincare,28/04/2024,OUTCOME_ENGAGEMENT,instagram,94156,20895,20060,31
Skincare,29/04/2024,OUTCOME_AWARENESS,instagram,17589,7429,5311,5
Skincare,29/04/2024,OUTCOME_ENGAGEMENT,instagram,90877,21370,20399,40
Skincare,29/04/2024,LINK_CLICKS,instagram,189311,25324,10194,106
Skincare,30/04/2024,OUTCOME_AWARENESS,instagram,18257,7717,5468,1
Skincare,30/04/2024,OUTCOME_ENGAGEMENT,instagram,94163,21618,21171,50
Skincare,30/04/2024,LINK_CLICKS,instagram,172421,23914,9878,93
Skincare,01/05/2024,OUTCOME_ENGAGEMENT,instagram,77776,19771,19160,34
Skincare,02/05/2024,OUTCOME_ENGAGEMENT,instagram,0,0,0,
Skincare,03/05/2024,OUTCOME_ENGAGEMENT,instagram,0,0,0,
Skincare,07/05/2024,OUTCOME_AWARENESS,facebook,21855,7378,6894,13
Skincare,07/05/2024,LINK_CLICKS,instagram,19282,5197,4983,19
Skincare,07/05/2024,OUTCOME_AWARENESS,instagram,27008,10260,9197,6
Skincare,08/05/2024,OUTCOME_AWARENESS,facebook,66122,22292,19853,39
Skincare,08/05/2024,LINK_CLICKS,facebook,3704,778,640,1
Skincare,08/05/2024,OUTCOME_AWARENESS,instagram,104221,39846,36747,17
Skincare,08/05/2024,LINK_CLICKS,instagram,110145,23308,18702,107
Skincare,09/05/2024,OUTCOME_AWARENESS,facebook,46433,15659,14189,16
Skincare,09/05/2024,LINK_CLICKS,facebook,39627,7997,3064,44
Skincare,09/05/2024,OUTCOME_AWARENESS,instagram,113359,43795,40199,28
Skincare,09/05/2024,LINK_CLICKS,instagram,138300,30479,21117,141
Skincare,10/05/2024,LINK_CLICKS,facebook,41367,8451,3240,48
Skincare,10/05/2024,OUTCOME_AWARENESS,facebook,33411,11261,9710,17
Skincare,10/05/2024,LINK_CLICKS,instagram,138641,35245,24397,175
Skincare,10/05/2024,OUTCOME_AWARENESS,instagram,111242,42743,38105,23
Skincare,11/05/2024,OUTCOME_AWARENESS,facebook,43688,14730,13564,20
Skincare,11/05/2024,LINK_CLICKS,facebook,40180,8645,3295,55
Skincare,11/05/2024,OUTCOME_AWARENESS,instagram,106212,40843,34709,22
Skincare,11/05/2024,LINK_CLICKS,instagram,140078,37459,24363,171
Skincare,12/05/2024,OUTCOME_AWARENESS,facebook,46313,15610,13708,19
Skincare,12/05/2024,LINK_CLICKS,facebook,38256,7705,3048,53
Skincare,12/05/2024,OUTCOME_AWARENESS,instagram,129790,49269,41667,20
Skincare,12/05/2024,LINK_CLICKS,instagram,141305,34446,22981,160
Skincare,13/05/2024,LINK_CLICKS,facebook,41783,9030,3575,53
Skincare,13/05/2024,OUTCOME_AWARENESS,facebook,34620,11665,10765,17
Skincare,13/05/2024,LINK_CLICKS,instagram,137392,36297,24536,162
Skincare,13/05/2024,OUTCOME_ENGAGEMENT,instagram,15088,3392,3344,2
Skincare,13/05/2024,OUTCOME_AWARENESS,instagram,110161,42793,35639,26
Skincare,14/05/2024,OUTCOME_AWARENESS,facebook,44424,14971,13484,24
Skincare,14/05/2024,LINK_CLICKS,facebook,36075,7463,3443,58
Skincare,14/05/2024,OUTCOME_AWARENESS,instagram,110219,42765,34343,22
Skincare,14/05/2024,OUTCOME_ENGAGEMENT,instagram,28635,8754,8439,5
Skincare,14/05/2024,LINK_CLICKS,instagram,135126,27801,18356,148
Skincare,15/05/2024,LINK_CLICKS,facebook,36469,6102,2799,33
Skincare,15/05/2024,OUTCOME_AWARENESS,facebook,55442,18687,17516,20
Skincare,15/05/2024,LINK_CLICKS,instagram,138779,27803,19000,148
Skincare,15/05/2024,OUTCOME_ENGAGEMENT,instagram,29589,10357,10156,5
Skincare,15/05/2024,OUTCOME_AWARENESS,instagram,133859,52242,42262,29
Skincare,16/05/2024,OUTCOME_AWARENESS,facebook,37599,12677,11708,14
Skincare,16/05/2024,LINK_CLICKS,facebook,37309,7600,3431,37
Skincare,16/05/2024,OUTCOME_AWARENESS,instagram,113937,44198,37394,21
Skincare,16/05/2024,OUTCOME_ENGAGEMENT,instagram,29301,9496,9303,10
Skincare,16/05/2024,LINK_CLICKS,instagram,147766,32816,22313,165
Skincare,17/05/2024,LINK_CLICKS,facebook,34087,7472,3375,41
Skincare,17/05/2024,OUTCOME_AWARENESS,facebook,27838,9384,8687,13
Skincare,17/05/2024,LINK_CLICKS,instagram,143213,27830,17767,208
Skincare,17/05/2024,OUTCOME_ENGAGEMENT,instagram,29695,9536,9268,9
Skincare,17/05/2024,OUTCOME_AWARENESS,instagram,109242,42907,35139,24
Skincare,18/05/2024,OUTCOME_AWARENESS,facebook,40589,13689,11718,27
Skincare,18/05/2024,LINK_CLICKS,facebook,29700,6707,3231,30
Skincare,18/05/2024,LINK_CLICKS,instagram,147561,27094,17638,212
Skincare,18/05/2024,OUTCOME_AWARENESS,instagram,89149,34618,25508,18
Skincare,18/05/2024,OUTCOME_ENGAGEMENT,instagram,29506,7952,7780,9
Skincare,19/05/2024,LINK_CLICKS,facebook,24762,5726,2887,26
Skincare,19/05/2024,OUTCOME_AWARENESS,facebook,45061,15196,13251,23
Skincare,19/05/2024,OUTCOME_AWARENESS,instagram,108385,42596,29885,28
Skincare,19/05/2024,OUTCOME_ENGAGEMENT,instagram,30132,8058,7974,10
Skincare,19/05/2024,LINK_CLICKS,instagram,152751,24292,14350,228
Skincare,20/05/2024,LINK_CLICKS,facebook,22635,5742,2880,26
Skincare,20/05/2024,OUTCOME_AWARENESS,facebook,43398,14627,12845,14
Skincare,20/05/2024,LINK_CLICKS,instagram,148281,20661,12330,227
Skincare,20/05/2024,OUTCOME_ENGAGEMENT,instagram,30220,9545,9422,10
Skincare,20/05/2024,OUTCOME_AWARENESS,instagram,95572,37716,25530,24
Skincare,21/05/2024,OUTCOME_AWARENESS,facebook,50745,17114,13757,22
Skincare,21/05/2024,LINK_CLICKS,facebook,26114,6235,3027,31
Skincare,21/05/2024,OUTCOME_AWARENESS,instagram,114357,44521,29986,28
Skincare,21/05/2024,OUTCOME_ENGAGEMENT,instagram,30237,9120,8912,10
Skincare,21/05/2024,LINK_CLICKS,instagram,129356,21768,13214,167
Skincare,22/05/2024,OUTCOME_AWARENESS,facebook,31472,10600,9108,20
Skincare,22/05/2024,LINK_CLICKS,facebook,24061,5147,2575,35
Skincare,22/05/2024,OUTCOME_AWARENESS,instagram,88617,35422,23558,26
Skincare,22/05/2024,OUTCOME_ENGAGEMENT,instagram,29813,8308,8154,6
Skincare,22/05/2024,LINK_CLICKS,instagram,152371,21921,13559,212
Skincare,23/05/2024,LINK_CLICKS,facebook,22623,5016,2552,27
Skincare,23/05/2024,OUTCOME_AWARENESS,facebook,37500,12642,10629,10
Skincare,23/05/2024,OUTCOME_ENGAGEMENT,instagram,29800,8704,8600,15
Skincare,23/05/2024,LINK_CLICKS,instagram,155046,19071,11411,201
Skincare,23/05/2024,OUTCOME_AWARENESS,instagram,102575,40506,26296,25
Skincare,24/05/2024,OUTCOME_AWARENESS,facebook,26240,8848,7695,12
Skincare,24/05/2024,LINK_CLICKS,facebook,24984,5232,2723,35
Skincare,24/05/2024,OUTCOME_AWARENESS,instagram,88622,35212,22692,23
Skincare,24/05/2024,OUTCOME_ENGAGEMENT,instagram,29970,8685,8597,6
Skincare,24/05/2024,LINK_CLICKS,instagram,143312,18843,11600,167
Skincare,25/05/2024,LINK_CLICKS,facebook,20788,4629,2424,28
Skincare,25/05/2024,OUTCOME_AWARENESS,facebook,22044,7429,6199,3
Skincare,25/05/2024,OUTCOME_ENGAGEMENT,instagram,29828,9022,8894,7
Skincare,25/05/2024,LINK_CLICKS,instagram,148315,20145,11818,167
Skincare,25/05/2024,OUTCOME_AWARENESS,instagram,66910,26894,17516,19
Skincare,26/05/2024,OUTCOME_AWARENESS,facebook,21052,7091,6031,3
Skincare,26/05/2024,LINK_CLICKS,facebook,21083,4496,2360,26
Skincare,26/05/2024,OUTCOME_AWARENESS,instagram,70225,27957,17846,13
Skincare,26/05/2024,OUTCOME_ENGAGEMENT,instagram,30500,9862,9639,11
Skincare,26/05/2024,LINK_CLICKS,instagram,159144,20300,12038,197
Skincare,27/05/2024,LINK_CLICKS,facebook,21396,4414,2324,24
Skincare,27/05/2024,OUTCOME_AWARENESS,facebook,27558,9291,8247,7
Skincare,27/05/2024,LINK_CLICKS,instagram,153441,18930,11243,203
Skincare,27/05/2024,OUTCOME_AWARENESS,instagram,82204,32389,21180,15
Skincare,27/05/2024,OUTCOME_ENGAGEMENT,instagram,30160,9239,9137,7
Skincare,28/05/2024,OUTCOME_AWARENESS,facebook,26109,8802,7550,7
Skincare,28/05/2024,LINK_CLICKS,facebook,22250,4573,2375,34
Skincare,28/05/2024,OUTCOME_AWARENESS,instagram,84371,32434,21139,22
Skincare,28/05/2024,OUTCOME_ENGAGEMENT,instagram,29940,8524,8396,6
Skincare,28/05/2024,LINK_CLICKS,instagram,148694,17457,10310,190
Skincare,29/05/2024,LINK_CLICKS,facebook,19302,4345,2336,22
Skincare,29/05/2024,OUTCOME_AWARENESS,facebook,9547,3221,2751,1
Skincare,29/05/2024,LINK_CLICKS,instagram,149514,17863,10652,196
Skincare,29/05/2024,OUTCOME_ENGAGEMENT,instagram,29852,8109,8042,6
Skincare,29/05/2024,OUTCOME_AWARENESS,instagram,51298,20438,13033,9
Skincare,30/05/2024,OUTCOME_AWARENESS,facebook,10721,3613,2955,2
Skincare,30/05/2024,LINK_CLICKS,facebook,18800,3996,2142,24
Skincare,30/05/2024,LINK_CLICKS,instagram,147513,14313,8138,192
Skincare,30/05/2024,OUTCOME_AWARENESS,instagram,37227,14148,11645,11
Skincare,30/05/2024,OUTCOME_ENGAGEMENT,instagram,29894,8328,8216,8
Skincare,31/05/2024,OUTCOME_AWARENESS,facebook,11230,3785,3255,4
Skincare,31/05/2024,LINK_CLICKS,facebook,20926,4543,2456,29
Skincare,31/05/2024,OUTCOME_AWARENESS,instagram,55801,21918,15374,10
Skincare,31/05/2024,OUTCOME_ENGAGEMENT,instagram,29958,8114,8038,4
Skincare,31/05/2024,LINK_CLICKS,instagram,154731,17575,10451,163
Skincare,01/06/2024,LINK_CLICKS,facebook,20378,5414,2904,28
Skincare,01/06/2024,OUTCOME_AWARENESS,facebook,11212,3780,3375,5
Skincare,01/06/2024,OUTCOME_ENGAGEMENT,instagram,29675,7815,7711,9
Skincare,01/06/2024,LINK_CLICKS,instagram,162729,23435,14071,238
Skincare,01/06/2024,OUTCOME_AWARENESS,instagram,55717,21764,15274,12
Skincare,02/06/2024,OUTCOME_AWARENESS,facebook,5970,2014,1796,1
Skincare,02/06/2024,LINK_CLICKS,facebook,17033,4444,2344,21
Skincare,02/06/2024,OUTCOME_AWARENESS,instagram,41713,16693,13155,13
Skincare,02/06/2024,LINK_CLICKS,instagram,160830,23490,13976,242
Skincare,03/06/2024,LINK_CLICKS,facebook,16355,4120,2272,19
Skincare,03/06/2024,OUTCOME_AWARENESS,facebook,8002,2696,2152,4
Skincare,03/06/2024,OUTCOME_AWARENESS,instagram,46330,18631,12770,13
Skincare,03/06/2024,LINK_CLICKS,instagram,152524,18767,10491,227
Skincare,04/06/2024,OUTCOME_AWARENESS,facebook,9777,3301,2715,7
Skincare,04/06/2024,LINK_CLICKS,facebook,15228,3808,2095,19
Skincare,04/06/2024,LINK_CLICKS,instagram,149955,18034,10433,201
Skincare,04/06/2024,OUTCOME_AWARENESS,instagram,31978,12463,10249,11
Skincare,05/06/2024,OUTCOME_AWARENESS,facebook,12184,4102,3303,5
Skincare,05/06/2024,LINK_CLICKS,facebook,17057,4130,2263,31
Skincare,05/06/2024,OUTCOME_AWARENESS,instagram,47692,18590,14011,17
Skincare,05/06/2024,LINK_CLICKS,instagram,148197,17922,10956,159
Skincare,06/06/2024,OUTCOME_AWARENESS,facebook,9127,3074,2679,
Skincare,06/06/2024,LINK_CLICKS,facebook,17391,3844,2060,36
Skincare,06/06/2024,LINK_CLICKS,instagram,149772,16999,10858,168
Skincare,06/06/2024,OUTCOME_AWARENESS,instagram,37145,14689,12488,12
Skincare,07/06/2024,OUTCOME_AWARENESS,facebook,11072,3733,2963,2
Skincare,07/06/2024,LINK_CLICKS,facebook,18243,4082,2176,21
Skincare,07/06/2024,OUTCOME_AWARENESS,instagram,37408,14576,12317,12
Skincare,07/06/2024,LINK_CLICKS,instagram,149842,17430,11106,180
Skincare,08/06/2024,OUTCOME_AWARENESS,facebook,6542,2200,1859,1
Skincare,08/06/2024,LINK_CLICKS,facebook,18142,4270,2324,32
Skincare,08/06/2024,OUTCOME_AWARENESS,instagram,39805,15846,11701,7
Skincare,08/06/2024,LINK_CLICKS,instagram,166423,19352,11095,180
Skincare,09/06/2024,LINK_CLICKS,facebook,16999,4243,2375,31
Skincare,09/06/2024,OUTCOME_AWARENESS,facebook,6315,2130,1812,1
Skincare,09/06/2024,LINK_CLICKS,instagram,163332,21466,12809,216
Skincare,09/06/2024,OUTCOME_AWARENESS,instagram,31066,12393,11833,11
Skincare,10/06/2024,LINK_CLICKS,facebook,13908,3537,2040,20
Skincare,10/06/2024,OUTCOME_AWARENESS,facebook,4781,1608,1401,1
Skincare,10/06/2024,OUTCOME_AWARENESS,instagram,26014,10591,8313,8
Skincare,10/06/2024,LINK_CLICKS,instagram,158783,20409,12020,201
Skincare,11/06/2024,OUTCOME_AWARENESS,facebook,4404,1485,1344,2
Skincare,11/06/2024,LINK_CLICKS,facebook,29471,6724,2868,30
Skincare,11/06/2024,OUTCOME_AWARENESS,instagram,24666,10055,7783,6
Skincare,11/06/2024,LINK_CLICKS,instagram,138123,28904,20369,136
Skincare,12/06/2024,LINK_CLICKS,facebook,30294,6384,2950,32
Skincare,12/06/2024,OUTCOME_AWARENESS,facebook,3967,1339,1200,1
Skincare,12/06/2024,OUTCOME_AWARENESS,instagram,31746,12955,12177,10
Skincare,12/06/2024,LINK_CLICKS,instagram,141525,31094,20419,127
Skincare,13/06/2024,OUTCOME_AWARENESS,facebook,4293,1448,1316,
Skincare,13/06/2024,LINK_CLICKS,facebook,32367,6792,3051,29
Skincare,13/06/2024,OUTCOME_AWARENESS,instagram,27243,11054,8923,7
Skincare,13/06/2024,LINK_CLICKS,instagram,132006,29775,20296,137
Skincare,14/06/2024,OUTCOME_AWARENESS,facebook,2789,939,928,2
Skincare,14/06/2024,LINK_CLICKS,facebook,32078,6650,2680,38
Skincare,14/06/2024,OUTCOME_AWARENESS,instagram,25357,10414,8736,9
Skincare,14/06/2024,LINK_CLICKS,instagram,135860,33730,23838,138
Skincare,15/06/2024,LINK_CLICKS,facebook,32882,6443,2799,48
Skincare,15/06/2024,OUTCOME_AWARENESS,facebook,4914,1657,1467,3
Skincare,15/06/2024,LINK_CLICKS,instagram,142971,35085,23547,155
Skincare,15/06/2024,OUTCOME_ENGAGEMENT,instagram,19839,993,947,
Skincare,15/06/2024,OUTCOME_AWARENESS,instagram,24315,9462,8479,1
Skincare,16/06/2024,OUTCOME_AWARENESS,facebook,2408,809,760,2
Skincare,16/06/2024,LINK_CLICKS,facebook,29316,6307,2880,29
Skincare,16/06/2024,OUTCOME_AWARENESS,instagram,15801,6381,5580,4
Skincare,16/06/2024,OUTCOME_ENGAGEMENT,instagram,19996,1199,1161,5
Skincare,16/06/2024,LINK_CLICKS,instagram,151604,36763,23094,162
Skincare,17/06/2024,LINK_CLICKS,facebook,24237,5806,2808,25
Skincare,17/06/2024,OUTCOME_AWARENESS,facebook,3729,1255,1068,1
Skincare,17/06/2024,LINK_CLICKS,instagram,148500,41584,27558,192
Skincare,17/06/2024,OUTCOME_ENGAGEMENT,instagram,19737,1263,1253,3
Skincare,17/06/2024,OUTCOME_AWARENESS,instagram,20687,8236,7156,3
Skincare,18/06/2024,OUTCOME_AWARENESS,facebook,2623,883,770,1
Skincare,18/06/2024,LINK_CLICKS,facebook,26864,5835,2735,29
Skincare,18/06/2024,OUTCOME_AWARENESS,instagram,20214,8239,7121,7
Skincare,18/06/2024,OUTCOME_ENGAGEMENT,instagram,19812,518,499,
Skincare,18/06/2024,LINK_CLICKS,instagram,136180,34573,22139,170
Skincare,19/06/2024,OUTCOME_AWARENESS,facebook,11579,3913,3753,3
Skincare,19/06/2024,LINK_CLICKS,facebook,24130,5548,2501,31
Skincare,19/06/2024,OUTCOME_AWARENESS,instagram,32061,12128,11808,6
Skincare,19/06/2024,OUTCOME_ENGAGEMENT,instagram,19363,662,654,
Skincare,19/06/2024,LINK_CLICKS,instagram,139096,38656,25360,141
Retail,25/06/2024,LINK_CLICKS,instagram,51221,6501,6089,57
Retail,25/06/2024,LINK_CLICKS,facebook,47638,11273,10419,141
Retail,24/06/2024,LINK_CLICKS,instagram,54005,7920,7482,75
Retail,24/06/2024,LINK_CLICKS,facebook,54477,14211,12376,175
Retail,23/06/2024,LINK_CLICKS,instagram,60468,9686,9052,96
Retail,23/06/2024,LINK_CLICKS,facebook,60158,15223,13507,191
Retail,22/06/2024,LINK_CLICKS,facebook,57627,13506,11967,170
Retail,22/06/2024,LINK_CLICKS,instagram,58158,7506,6853,77
Retail,21/06/2024,LINK_CLICKS,facebook,56603,13347,12033,175
Retail,21/06/2024,LINK_CLICKS,instagram,56912,7946,7488,75
Retail,20/06/2024,LINK_CLICKS,instagram,56471,9360,8924,94
Retail,20/06/2024,LINK_CLICKS,facebook,57323,12997,11555,170
Retail,19/06/2024,LINK_CLICKS,instagram,54987,9176,8568,87
Retail,19/06/2024,LINK_CLICKS,facebook,56187,13539,12128,185
Retail,18/06/2024,LINK_CLICKS,instagram,55146,8740,7846,83
Retail,18/06/2024,LINK_CLICKS,facebook,54675,11880,10967,191
Retail,17/06/2024,LINK_CLICKS,facebook,52429,15694,13964,176
Retail,17/06/2024,LINK_CLICKS,instagram,53116,9940,9245,85
Retail,16/06/2024,LINK_CLICKS,instagram,62392,10241,9484,86
Retail,16/06/2024,LINK_CLICKS,facebook,64549,21575,19447,193
Retail,15/06/2024,LINK_CLICKS,instagram,60004,9024,8557,94
Retail,15/06/2024,LINK_CLICKS,facebook,59366,16428,14698,176
Retail,14/06/2024,LINK_CLICKS,instagram,55753,7722,6977,87
Retail,14/06/2024,LINK_CLICKS,facebook,53187,12508,11646,155
Retail,13/06/2024,LINK_CLICKS,facebook,57636,13774,12286,208
Retail,13/06/2024,LINK_CLICKS,instagram,55795,8028,7081,77
Retail,12/06/2024,LINK_CLICKS,facebook,56933,13035,11349,208
Retail,12/06/2024,LINK_CLICKS,instagram,56625,8415,7470,82
Retail,11/06/2024,LINK_CLICKS,facebook,55372,13217,12274,176
Retail,11/06/2024,LINK_CLICKS,instagram,58053,7471,6673,93
Retail,10/06/2024,LINK_CLICKS,facebook,57779,18425,16723,205
Retail,10/06/2024,LINK_CLICKS,instagram,57310,7258,6110,101
Retail,09/06/2024,LINK_CLICKS,facebook,60311,16068,14211,212
Retail,09/06/2024,LINK_CLICKS,instagram,60654,8016,7116,92
Retail,08/06/2024,LINK_CLICKS,instagram,59916,6768,5805,80
Retail,08/06/2024,LINK_CLICKS,facebook,59739,15726,13701,221
Retail,07/06/2024,LINK_CLICKS,facebook,58875,16128,13807,169
Retail,07/06/2024,LINK_CLICKS,instagram,55215,5411,4729,73
Retail,06/06/2024,LINK_CLICKS,instagram,31122,2825,2455,37
Retail,06/06/2024,LINK_CLICKS,facebook,37895,9062,8210,112
Retail,31/05/2024,LINK_CLICKS,instagram,81380,11977,11580,165
Retail,31/05/2024,LINK_CLICKS,facebook,81679,24198,21416,248
Retail,30/05/2024,LINK_CLICKS,instagram,87745,13281,13281,170
Retail,30/05/2024,LINK_CLICKS,facebook,90064,24001,22419,252
Retail,29/05/2024,LINK_CLICKS,instagram,85620,12332,11244,157
Retail,29/05/2024,LINK_CLICKS,facebook,88605,22967,21225,282
Retail,28/05/2024,LINK_CLICKS,instagram,89799,12434,12293,165
Retail,28/05/2024,LINK_CLICKS,facebook,86530,23174,20379,244
Retail,27/05/2024,LINK_CLICKS,facebook,86778,25479,23459,285
Retail,27/05/2024,LINK_CLICKS,instagram,90139,13310,12973,170
Retail,26/05/2024,LINK_CLICKS,instagram,94428,12980,12622,188
Retail,26/05/2024,LINK_CLICKS,facebook,92275,24390,21697,307
Retail,25/05/2024,LINK_CLICKS,instagram,87089,11439,10903,160
Retail,25/05/2024,LINK_CLICKS,facebook,88933,23308,20790,291
Retail,24/05/2024,LINK_CLICKS,facebook,90094,20457,17473,312
Retail,24/05/2024,LINK_CLICKS,instagram,89831,12501,11923,203
Retail,23/05/2024,LINK_CLICKS,facebook,91664,20401,17550,314
Retail,23/05/2024,LINK_CLICKS,instagram,91735,13366,12921,169
Retail,22/05/2024,LINK_CLICKS,facebook,91173,19891,17398,297
Retail,22/05/2024,LINK_CLICKS,instagram,88837,11116,10642,193
Retail,21/05/2024,LINK_CLICKS,facebook,85499,17769,15539,279
Retail,21/05/2024,LINK_CLICKS,instagram,82122,10771,10444,151
Retail,20/05/2024,LINK_CLICKS,facebook,88210,20990,18729,318
Retail,20/05/2024,LINK_CLICKS,instagram,90734,12488,11687,210
Retail,19/05/2024,LINK_CLICKS,instagram,94502,12699,11899,205
Retail,19/05/2024,LINK_CLICKS,facebook,94000,21552,19408,361
Retail,18/05/2024,LINK_CLICKS,instagram,90386,10750,9707,202
Retail,18/05/2024,LINK_CLICKS,facebook,93957,20354,17624,277
Retail,17/05/2024,LINK_CLICKS,instagram,93889,8427,7210,244
Retail,17/05/2024,LINK_CLICKS,facebook,86889,23712,20912,279
Retail,16/05/2024,LINK_CLICKS,facebook,14250,4529,4392,51
Retail,16/05/2024,LINK_CLICKS,instagram,11164,1326,1321,20
Retail,30/04/2024,LINK_CLICKS,instagram,38199,5409,5255,51
Retail,30/04/2024,LINK_CLICKS,facebook,38568,8349,7317,137
Retail,29/04/2024,LINK_CLICKS,facebook,44224,8974,7585,150
Retail,29/04/2024,LINK_CLICKS,instagram,44564,7495,7002,81
Retail,28/04/2024,LINK_CLICKS,facebook,45088,10878,9599,141
Retail,28/04/2024,LINK_CLICKS,instagram,46641,8885,8387,51
Retail,27/04/2024,LINK_CLICKS,instagram,47164,8402,7950,58
Retail,27/04/2024,LINK_CLICKS,facebook,45987,10227,8977,162
Retail,26/04/2024,LINK_CLICKS,facebook,43886,8660,7592,157
Retail,26/04/2024,LINK_CLICKS,instagram,44937,8935,8676,64
Retail,25/04/2024,LINK_CLICKS,facebook,44191,9175,7759,158
Retail,25/04/2024,LINK_CLICKS,instagram,46074,8300,7843,55
Retail,24/04/2024,LINK_CLICKS,instagram,46037,9434,8734,60
Retail,24/04/2024,LINK_CLICKS,facebook,45424,10919,9344,159
Retail,23/04/2024,LINK_CLICKS,instagram,46256,8855,8362,69
Retail,23/04/2024,LINK_CLICKS,facebook,44236,11463,10324,144
Retail,22/04/2024,LINK_CLICKS,instagram,45242,8865,8422,63
Retail,22/04/2024,LINK_CLICKS,facebook,45750,11412,9945,168
